27-3021	GA	75350	0	32390	0	50640	0	127070	0
27-3022	GA	58250	0	25010	0	40450	0	96390	0
27-3031	GA	56580	0	31000	0	53200	0	90110	0
27-3041	GA	50030	0	21810	0	42950	0	91610	0
27-3042	GA	71040	0	42760	0	71390	0	100600	0
27-3043	GA	64020	0	27370	0	53050	0	120280	0
27-3091	GA	48140	0	20720	0	46120	0	77870	0
27-3099	GA	55120	0	24800	0	43960	0	106390	0
27-4011	GA	43580	0	21570	0	40370	0	70370	0
27-4012	GA	40720	0	17870	0	37500	0	72340	0
27-4014	GA	47850	0	19360	0	38690	0	90880	0
27-4021	GA	38220	0	17820	0	33940	0	68590	0
27-4031	GA	55680	0	22600	0	55640	0	87620	0
27-4032	GA	53390	0	32910	0	48180	0	80150	0
27-4099	GA	73960	0	50580	0	74860	0	98410	0
29-1011	GA	76490	0	23160	0	53900	0	187200	1
29-1021	GA	177540	0	81550	0	157540	0	187200	1
29-1022	GA	236110	0	172510	0	187200	1	187200	1
29-1023	GA	259400	0	172600	0	187200	1	187200	1
29-1029	GA	221700	0	89420	0	187200	1	187200	1
29-1031	GA	51390	0	19930	0	50880	0	78600	0
29-1041	GA	113940	0	42390	0	99190	0	187200	1
29-1051	GA	116780	0	85980	0	118300	0	151010	0
29-1061	GA	269720	0	152310	0	187200	1	187200	1
29-1062	GA	207770	0	75260	0	187200	1	187200	1
29-1063	GA	260370	0	163120	0	187200	1	187200	1
29-1064	GA	253550	0	128840	0	187200	1	187200	1
29-1065	GA	173870	0	89550	0	165910	0	187200	1
29-1066	GA	224560	0	135370	0	187200	1	187200	1
29-1067	GA	271420	0	187200	1	187200	1	187200	1
29-1069	GA	221540	0	92610	0	187200	1	187200	1
29-1071	GA	96530	0	66290	0	95720	0	134460	0
29-1081	GA	145950	0	45330	0	141580	0	187200	1
29-1122	GA	80980	0	62400	0	80710	0	103010	0
29-1123	GA	83090	0	63590	0	80970	0	113100	0
29-1124	GA	81900	0	49930	0	72080	0	116430	0
29-1125	GA	42980	0	27090	0	41320	0	61640	0
29-1126	GA	53500	0	41220	0	53550	0	68490	0
29-1127	GA	71400	0	46210	0	70230	0	99520	0
29-1128	GA	44190	0	32890	0	43560	0	57630	0
29-1129	GA	73760	0	35320	0	73610	0	119460	0
29-1131	GA	86440	0	42110	0	79420	0	122370	0
29-1141	GA	63190	0	44200	0	63140	0	80910	0
29-1151	GA	141060	0	103870	0	144180	0	187060	0
29-1161	GA	93240	0	72930	0	93330	0	119320	0
29-1171	GA	94420	0	61900	0	92660	0	124910	0
29-1181	GA	79330	0	41780	0	76340	0	114240	0
29-1199	GA	101180	0	56990	0	101770	0	141450	0
29-2011	GA	57930	0	39430	0	58190	0	77090	0
29-2012	GA	37620	0	23670	0	34830	0	57670	0
29-2021	GA	62860	0	39450	0	64300	0	85580	0
29-2031	GA	52460	0	28000	0	53770	0	77380	0
29-2032	GA	60910	0	42710	0	61070	0	79040	0
29-2033	GA	70670	0	53250	0	71130	0	91750	0
29-2034	GA	51770	0	36030	0	50440	0	71190	0
29-2035	GA	60550	0	36500	0	62270	0	79620	0
29-2041	GA	33050	0	22070	0	30610	0	48170	0
29-2051	GA	25490	0	17010	0	23610	0	36790	0
29-2052	GA	28470	0	19050	0	27270	0	39200	0
29-2053	GA	29410	0	21100	0	28010	0	39290	0
29-2054	GA	38190	0	23930	0	36750	0	56130	0
29-2055	GA	39350	0	28200	0	39030	0	50040	0
29-2056	GA	29850	0	19450	0	28260	0	43070	0
29-2057	GA	29610	0	21650	0	28470	0	39460	0
29-2061	GA	38820	0	28680	0	38210	0	49170	0
29-2071	GA	37090	0	22110	0	34760	0	57140	0
29-2081	GA	33600	0	20590	0	31810	0	49010	0
29-2091	GA	70980	0	35840	0	76870	0	100800	0
29-2092	GA	51420	0	26720	0	54360	0	77410	0
29-2099	GA	40420	0	23090	0	36350	0	61560	0
29-9011	GA	71670	0	41720	0	72540	0	97280	0
29-9012	GA	47480	0	27520	0	44080	0	75710	0
29-9091	GA	46920	0	33700	0	46030	0	62080	0
29-9092	GA	54740	0	39750	0	52500	0	75630	0
29-9099	GA	57560	0	26910	0	53710	0	97040	0
31-1011	GA	20960	0	16350	0	19800	0	28050	0
31-1013	GA	26290	0	18630	0	24610	0	36910	0
31-1014	GA	22650	0	16920	0	22060	0	30210	0
31-1015	GA	26550	0	18720	0	25840	0	36650	0
31-2011	GA	57500	0	42890	0	58230	0	74410	0
31-2012	GA	28250	0	19290	0	26180	0	36840	0
31-2021	GA	54610	0	31050	0	56160	0	74330	0
31-2022	GA	23510	0	17160	0	22920	0	30660	0
31-9011	GA	30440	0	16500	0	27290	0	49690	0
31-9091	GA	36010	0	24860	0	35750	0	48660	0
31-9092	GA	30020	0	21260	0	29220	0	39010	0
31-9093	GA	30940	0	21360	0	29790	0	42530	0
31-9094	GA	33120	0	19210	0	32460	0	49450	0
31-9095	GA	27090	0	17270	0	26510	0	38550	0
31-9096	GA	23800	0	17240	0	22520	0	33030	0
31-9097	GA	30240	0	21600	0	29640	0	38990	0
31-9099	GA	36130	0	19350	0	35130	0	56260	0
33-1011	GA	39560	0	27220	0	36020	0	59590	0
33-1012	GA	61180	0	37520	0	56940	0	89970	0
33-1021	GA	57800	0	35900	0	56430	0	83460	0
33-1099	GA	57050	0	31670	0	48940	0	80700	0
33-2011	GA	34240	0	20970	0	33710	0	48800	0
33-2021	GA	50850	0	29780	0	46090	0	84300	0
33-2022	GA	36570	0	31100	0	36540	0	47010	0
33-3011	GA	25000	0	16270	0	19310	0	41060	0
33-3012	GA	29650	0	21920	0	28520	0	38300	0
33-3021	GA	62480	0	33170	0	47480	0	125210	0
33-3031	GA	37480	0	25890	0	35760	0	53960	0
33-3041	GA	34230	0	21180	0	32860	0	52340	0
33-3051	GA	39510	0	27360	0	38430	0	53720	0
33-3052	GA	53200	0	37300	0	54000	0	68140	0
33-9011	GA	30110	0	21070	0	29230	0	39540	0
33-9021	GA	42740	0	27440	0	37590	0	67450	0
33-9032	GA	26470	0	16740	0	23260	0	41810	0
33-9091	GA	24220	0	16400	0	21570	0	36070	0
33-9092	GA	18950	0	16020	0	18420	0	23920	0
33-9093	GA	39500	0	36010	0	38200	0	45830	0
33-9099	GA	34300	0	17110	0	31650	0	56440	0
35-1011	GA	34880	0	20320	0	29680	0	60280	0
35-1012	GA	30270	0	18350	0	27950	0	46670	0
35-2011	GA	18320	0	15980	0	18130	0	23000	0
35-2012	GA	21210	0	16250	0	19470	0	29390	0
35-2014	GA	22500	0	16640	0	21720	0	30480	0
35-2015	GA	20310	0	16170	0	19320	0	27080	0
35-2019	GA	25480	0	17480	0	23610	0	37970	0
35-2021	GA	20010	0	16060	0	18870	0	26410	0
35-3011	GA	21600	0	16070	0	18590	0	29990	0
35-3021	GA	18100	0	15900	0	17910	0	22200	0
35-3022	GA	18470	0	15960	0	18080	0	23290	0
35-3031	GA	18890	0	15950	0	18040	0	24480	0
35-3041	GA	21140	0	16190	0	19210	0	29360	0
35-9011	GA	19380	0	16020	0	18500	0	24470	0
35-9021	GA	18210	0	15970	0	18120	0	22710	0
35-9031	GA	17980	0	15940	0	17940	0	21810	0
35-9099	GA	18490	0	15890	0	18050	0	23350	0
37-1011	GA	36480	0	21180	0	34010	0	55970	0
37-1012	GA	44450	0	28260	0	43170	0	62130	0
37-2011	GA	22910	0	16400	0	20930	0	31380	0
37-2012	GA	19090	0	16050	0	18470	0	24320	0
37-2019	GA	33280	0	26030	0	34570	0	38360	0
37-2021	GA	34430	0	23270	0	32610	0	50240	0
37-3011	GA	25960	0	17540	0	24820	0	36500	0
37-3012	GA	31730	0	23830	0	31300	0	39830	0
37-3013	GA	32840	0	22320	0	32500	0	45190	0
37-3019	GA	37760	0	23940	0	33070	0	59510	0
39-1021	GA	39950	0	20990	0	33900	0	66300	0
39-2011	GA	31250	0	19940	0	24960	0	48040	0
39-2021	GA	22750	0	16410	0	20600	0	34250	0
39-3021	GA	21850	0	16360	0	19420	0	29810	0
39-3031	GA	18860	0	15840	0	17880	0	23760	0
39-3091	GA	19680	0	16020	0	18330	0	27780	0
39-3092	GA	47250	0	17900	0	53800	0	62510	0
39-3093	GA	21250	0	16370	0	20650	0	28560	0
39-4011	GA	35940	0	22040	0	30480	0	57800	0
39-4021	GA	24620	0	16910	0	22530	0	35610	0
39-4031	GA	43170	0	24730	0	37710	0	64510	0
39-5011	GA	30080	0	17140	0	24340	0	53850	0
39-5012	GA	27180	0	16730	0	23220	0	43100	0
39-5091	GA	53060	0	17470	0	40010	0	99880	0
39-5092	GA	22730	0	16750	0	22200	0	29630	0
39-5093	GA	18920	0	16300	0	19010	0	23400	0
39-5094	GA	30120	0	16680	0	32460	0	45560	0
39-6011	GA	21940	0	16310	0	19630	0	30390	0
39-6012	GA	26880	0	20480	0	26410	0	34840	0
39-7011	GA	24600	0	16470	0	21720	0	38330	0
39-9011	GA	20580	0	16160	0	19050	0	28080	0
39-9021	GA	20050	0	16130	0	18980	0	25950	0
39-9031	GA	40120	0	18610	0	38220	0	63120	0
39-9032	GA	26330	0	16470	0	21590	0	47360	0
39-9041	GA	24010	0	16520	0	22060	0	36090	0
39-9099	GA	23460	0	16350	0	20540	0	39420	0
41-1011	GA	38450	0	20770	0	34870	0	59400	0
41-1012	GA	73190	0	36420	0	64970	0	120610	0
41-2011	GA	19160	0	16050	0	18410	0	24340	0
41-2021	GA	27750	0	16960	0	24640	0	44620	0
41-2022	GA	32420	0	17470	0	28570	0	55570	0
41-2031	GA	24270	0	16340	0	19770	0	37580	0
41-3011	GA	71810	0	25620	0	45600	0	154630	0
41-3021	GA	65320	0	23700	0	43660	0	135790	0
41-3031	GA	92910	0	33500	0	66460	0	187200	1
41-3041	GA	36250	0	21520	0	34710	0	51650	0
41-3099	GA	58370	0	23420	0	48150	0	109840	0
41-4011	GA	80510	0	37750	0	64710	0	143550	0
41-4012	GA	63710	0	25470	0	53870	0	114370	0
41-9011	GA	28670	0	16130	0	19580	0	55310	0
41-9021	GA	87810	0	27200	0	76410	0	163390	0
41-9022	GA	45620	0	18930	0	34900	0	76450	0
41-9031	GA	105760	0	43130	0	101050	0	171280	0
41-9041	GA	27430	0	17080	0	23140	0	45410	0
41-9099	GA	41180	0	20430	0	34340	0	67430	0
43-1011	GA	55490	0	30020	0	51400	0	87150	0
43-2011	GA	26430	0	17950	0	25960	0	36830	0
43-2021	GA	42490	0	32410	0	43590	0	50600	0
43-2099	GA	42650	0	27520	0	39740	0	61750	0
43-3011	GA	36020	0	22190	0	34660	0	49890	0
43-3021	GA	34750	0	23200	0	33150	0	49720	0
43-3031	GA	37930	0	21540	0	36310	0	57340	0
43-3051	GA	41960	0	26420	0	41430	0	60150	0
43-3061	GA	39660	0	25300	0	40520	0	51440	0
43-3071	GA	28500	0	21020	0	27720	0	38310	0
43-3099	GA	36840	0	19140	0	36230	0	54040	0
43-4011	GA	51430	0	29150	0	46970	0	78900	0
43-4021	GA	37070	0	23450	0	36240	0	52630	0
43-4031	GA	32070	0	22320	0	30330	0	44320	0
43-4041	GA	40210	0	25430	0	37990	0	59700	0
43-4051	GA	33980	0	19420	0	31090	0	54600	0
43-4061	GA	45700	0	33370	0	47300	0	59530	0
43-4071	GA	27840	0	18160	0	26780	0	38870	0
43-4081	GA	19720	0	16240	0	18970	0	25190	0
43-4111	GA	30200	0	20160	0	28830	0	43990	0
43-4121	GA	22950	0	16630	0	21870	0	31270	0
43-4131	GA	33540	0	18800	0	33690	0	49030	0
43-4141	GA	35900	0	26040	0	35460	0	47330	0
43-4151	GA	32270	0	20010	0	30190	0	47680	0
43-4161	GA	37320	0	22530	0	36210	0	53990	0
43-4171	GA	27950	0	18080	0	26870	0	39650	0
43-4199	GA	34500	0	20940	0	32960	0	50280	0
43-5011	GA	43540	0	23860	0	41470	0	65530	0
43-5021	GA	24670	0	16830	0	23290	0	36200	0
43-5031	GA	30010	0	20800	0	29310	0	39320	0
43-5032	GA	37950	0	22330	0	34810	0	59770	0
43-5041	GA	35090	0	22390	0	31260	0	55480	0
43-5051	GA	51150	0	32520	0	56790	0	59080	0
43-5052	GA	50960	0	34640	0	57730	0	64090	0
43-5053	GA	51370	0	32520	0	56760	0	56800	0
43-5061	GA	46870	0	24450	0	45410	0	72790	0
43-5071	GA	30230	0	18910	0	28680	0	43790	0
43-5081	GA	24290	0	16650	0	22350	0	35970	0
43-5111	GA	28150	0	19470	0	27300	0	38620	0
43-6011	GA	52260	0	32210	0	48570	0	77460	0
43-6012	GA	41890	0	25770	0	38130	0	68360	0
43-6013	GA	31410	0	21920	0	30390	0	42510	0
43-6014	GA	34030	0	20220	0	32850	0	50640	0
43-9011	GA	38030	0	20260	0	33150	0	63760	0
43-9021	GA	29300	0	19580	0	28680	0	39730	0
43-9022	GA	34400	0	21270	0	33090	0	49650	0
43-9031	GA	49250	0	28530	0	52420	0	64280	0
43-9041	GA	37360	0	25890	0	33330	0	56080	0
43-9051	GA	28450	0	17870	0	27670	0	39730	0
43-9061	GA	28070	0	17130	0	26190	0	43020	0
43-9071	GA	30140	0	19140	0	28140	0	45570	0
43-9081	GA	31970	0	17920	0	28970	0	49520	0
43-9111	GA	28010	0	20710	0	25730	0	38040	0
43-9199	GA	36500	0	18720	0	33180	0	57890	0
45-1011	GA	49480	0	29050	0	49980	0	72090	0
45-2011	GA	40590	0	26550	0	41340	0	52360	0
45-2041	GA	21640	0	17020	0	21580	0	25430	0
45-2091	GA	22580	0	16260	0	19570	0	32340	0
45-2092	GA	22930	0	16200	0	18960	0	37180	0
45-2093	GA	23970	0	16590	0	21940	0	33900	0
45-2099	GA	34780	0	25550	0	30410	0	48490	0
45-4011	GA	22900	0	15950	0	18920	0	36320	0
45-4021	GA	34830	0	24960	0	30340	0	55880	0
45-4022	GA	36070	0	25140	0	36160	0	48440	0
45-4023	GA	35490	0	26170	0	33460	0	52840	0
45-4029	GA	33870	0	26290	0	33790	0	42660	0
47-1011	GA	58040	0	35510	0	55410	0	86030	0
47-2011	GA	64940	0	33510	0	60750	0	108470	0
47-2021	GA	34290	0	22870	0	34500	0	46630	0
47-2031	GA	39000	0	21280	0	36030	0	62560	0
47-2041	GA	37050	0	21130	0	32020	0	50900	0
47-2042	GA	33070	0	22120	0	30320	0	46690	0
47-2044	GA	36070	0	22210	0	35590	0	51180	0
47-2051	GA	31520	0	22450	0	30590	0	41090	0
47-2061	GA	28690	0	17420	0	26520	0	43380	0
47-2071	GA	32220	0	24390	0	30240	0	39460	0
47-2073	GA	34920	0	24230	0	32980	0	49070	0
47-2081	GA	38700	0	25650	0	38060	0	51120	0
47-2082	GA	*	0	*	0	*	0	*	0
47-2111	GA	45150	0	28840	0	43580	0	64380	0
47-2121	GA	36680	0	20450	0	34670	0	56230	0
47-2131	GA	33590	0	21500	0	30770	0	48990	0
47-2132	GA	35720	0	25240	0	35500	0	47610	0
47-2141	GA	37280	0	25120	0	35240	0	52930	0
47-2142	GA	34860	0	19350	0	34160	0	51830	0
47-2151	GA	37290	0	24480	0	34030	0	65400	0
47-2152	GA	44410	0	26250	0	42240	0	66190	0
47-2161	GA	37950	0	30410	0	35700	0	49570	0
47-2171	GA	40930	0	29460	0	36160	0	68610	0
47-2181	GA	33600	0	24880	0	30660	0	49350	0
47-2211	GA	42760	0	23590	0	42720	0	60130	0
47-2221	GA	37900	0	25280	0	35440	0	56950	0
47-3011	GA	26290	0	20310	0	26540	0	30710	0
47-3012	GA	28720	0	20160	0	28260	0	37920	0
47-3013	GA	27590	0	19020	0	26860	0	37330	0
47-3014	GA	24970	0	18380	0	25320	0	30500	0
47-3015	GA	29140	0	19310	0	27250	0	44340	0
47-3016	GA	28130	0	20630	0	27850	0	37280	0
47-3019	GA	22730	0	16780	0	21900	0	31600	0
47-4011	GA	52250	0	33690	0	49140	0	76850	0
47-4021	GA	61470	0	33990	0	61540	0	92070	0
47-4031	GA	32420	0	21310	0	31400	0	46620	0
47-4041	GA	37080	0	20740	0	37320	0	49280	0
47-4051	GA	27970	0	19420	0	26920	0	38510	0
47-4061	GA	42500	0	25970	0	41220	0	60060	0
47-4071	GA	33910	0	20660	0	33110	0	48240	0
47-4099	GA	28490	0	21150	0	27290	0	36980	0
47-5012	GA	45780	0	21570	0	39680	0	87020	0
47-5021	GA	40030	0	27890	0	37780	0	56780	0
47-5041	GA	41930	0	32240	0	40650	0	55520	0
47-5042	GA	43200	0	28790	0	43590	0	58440	0
47-5049	GA	38550	0	26140	0	35490	0	57460	0
47-5051	GA	34520	0	26350	0	34250	0	44750	0
47-5071	GA	39730	0	26170	0	31330	0	71230	0
47-5081	GA	29670	0	17740	0	31060	0	41760	0
47-5099	GA	35000	0	16840	0	28630	0	60470	0
49-1011	GA	61630	0	36220	0	58830	0	94530	0
49-2011	GA	35060	0	18470	0	34370	0	55520	0
49-2021	GA	52770	0	31710	0	47980	0	78070	0
49-2022	GA	53620	0	28630	0	55120	0	77360	0
49-2091	GA	60830	0	46420	0	58130	0	79340	0
49-2092	GA	35190	0	22910	0	34780	0	47910	0
49-2093	GA	51140	0	35890	0	47710	0	73720	0
49-2094	GA	53480	0	35200	0	54730	0	69790	0
49-2095	GA	74870	0	55960	0	73630	0	98080	0
49-2096	GA	29160	0	19490	0	27960	0	41710	0
49-2097	GA	36570	0	17550	0	37680	0	57390	0
49-2098	GA	37990	0	23650	0	37110	0	55030	0
49-3011	GA	64780	0	39260	0	60580	0	93830	0
49-3021	GA	49080	0	23230	0	43790	0	89280	0
49-3022	GA	27620	0	18260	0	26870	0	39580	0
49-3023	GA	37760	0	18630	0	34620	0	62390	0
49-3031	GA	43960	0	27580	0	42720	0	63150	0
49-3041	GA	33460	0	21760	0	31340	0	48590	0
49-3042	GA	46020	0	29520	0	45330	0	63610	0
49-3043	GA	45710	0	28660	0	45040	0	64710	0
49-3051	GA	44140	0	20190	0	41580	0	70560	0
49-3052	GA	33280	0	20930	0	29600	0	55720	0
49-3053	GA	29500	0	18600	0	27730	0	43990	0
49-3091	GA	29390	0	18010	0	31440	0	39340	0
49-3092	GA	34800	0	20350	0	31790	0	50890	0
49-3093	GA	23760	0	17430	0	22870	0	31460	0
49-9011	GA	40410	0	23920	0	40170	0	57580	0
49-9012	GA	47750	0	32520	0	46560	0	63910	0
49-9021	GA	43710	0	27140	0	42270	0	63760	0
49-9031	GA	35240	0	21780	0	34730	0	50850	0
49-9041	GA	45690	0	28520	0	43970	0	67500	0
49-9043	GA	39930	0	21810	0	39370	0	58860	0
49-9044	GA	47480	0	30270	0	46960	0	62900	0
49-9051	GA	47810	0	23580	0	47090	0	73660	0
49-9052	GA	38720	0	24550	0	36370	0	58350	0
49-9061	GA	35540	0	22620	0	32910	0	56930	0
49-9062	GA	41880	0	25970	0	38020	0	63510	0
49-9063	GA	34250	0	19070	0	33210	0	50230	0
49-9069	GA	41870	0	22760	0	37490	0	61970	0
49-9071	GA	35970	0	19680	0	34340	0	54950	0
49-9091	GA	32540	0	21070	0	32160	0	44650	0
49-9093	GA	27360	0	22250	0	27590	0	31040	0
49-9094	GA	37250	0	25730	0	35720	0	53180	0
49-9095	GA	29110	0	17360	0	28250	0	44890	0
49-9096	GA	47460	0	28190	0	50760	0	59510	0
49-9097	GA	61070	0	43000	0	64270	0	77070	0
49-9098	GA	25150	0	17040	0	24040	0	36150	0
49-9099	GA	35690	0	21490	0	33060	0	54630	0
51-1011	GA	57040	0	33110	0	53040	0	89400	0
51-2011	GA	49370	0	26520	0	50760	0	70760	0
51-2021	GA	35960	0	22710	0	36860	0	47470	0
51-2022	GA	31920	0	19600	0	29570	0	48770	0
51-2023	GA	34620	0	20890	0	37330	0	47960	0
51-2031	GA	40950	0	27070	0	41070	0	57650	0
51-2041	GA	35360	0	23970	0	34020	0	48270	0
51-2091	GA	26570	0	18350	0	26210	0	36530	0
51-2092	GA	28380	0	18130	0	27320	0	39990	0
51-2099	GA	26890	0	17090	0	23370	0	43120	0
51-3011	GA	22780	0	16730	0	21760	0	30540	0
51-3021	GA	27760	0	19060	0	27220	0	37860	0
51-3022	GA	21620	0	16920	0	21550	0	27240	0
51-3023	GA	22270	0	17360	0	22090	0	28460	0
51-3091	GA	27000	0	19320	0	26180	0	37280	0
51-3092	GA	27790	0	17460	0	26760	0	41810	0
51-3093	GA	38540	0	23310	0	38600	0	50020	0
51-3099	GA	22570	0	16980	0	22180	0	29560	0
51-4011	GA	34880	0	20240	0	33390	0	48930	0
51-4012	GA	42990	0	31700	0	41860	0	58630	0
51-4021	GA	33870	0	21660	0	33590	0	47440	0
51-4022	GA	31380	0	19700	0	29230	0	47420	0
51-4023	GA	33330	0	22720	0	31580	0	47150	0
51-4031	GA	31580	0	20880	0	30900	0	44230	0
51-4032	GA	35800	0	25700	0	35270	0	48060	0
51-4033	GA	32020	0	20470	0	31900	0	45350	0
51-4034	GA	39480	0	31070	0	40090	0	48470	0
51-4035	GA	32000	0	21720	0	29750	0	46930	0
51-4041	GA	40240	0	23190	0	37120	0	61220	0
51-4051	GA	38450	0	19630	0	39520	0	57020	0
51-4052	GA	34950	0	25530	0	32750	0	47890	0
51-4062	GA	50040	0	32660	0	50870	0	71500	0
51-4071	GA	34360	0	25240	0	34280	0	45760	0
51-4072	GA	29410	0	18180	0	24910	0	49100	0
51-4081	GA	29260	0	17890	0	28250	0	43730	0
51-4111	GA	50320	0	28490	0	46960	0	83040	0
51-4121	GA	35440	0	22290	0	34250	0	49850	0
51-4122	GA	36900	0	21870	0	33780	0	63540	0
51-4191	GA	34790	0	23090	0	33210	0	52740	0
51-4192	GA	41970	0	30720	0	43100	0	52870	0
51-4193	GA	33710	0	25680	0	31270	0	47410	0
51-4194	GA	38060	0	26010	0	35690	0	49960	0
51-4199	GA	37850	0	21220	0	38210	0	52670	0
51-5111	GA	41390	0	25730	0	40630	0	60880	0
51-5112	GA	35320	0	19100	0	33940	0	54380	0
51-5113	GA	31360	0	19240	0	28420	0	48480	0
51-6011	GA	20970	0	16440	0	20250	0	25040	0
51-6021	GA	20560	0	16600	0	20360	0	24780	0
51-6031	GA	26280	0	17230	0	26130	0	36960	0
51-6041	GA	20290	0	16480	0	20540	0	24680	0
51-6042	GA	27610	0	18750	0	26800	0	41540	0
51-6051	GA	20220	0	16080	0	18590	0	29050	0
51-6052	GA	24340	0	16670	0	21230	0	37580	0
51-6061	GA	29590	0	21120	0	28750	0	39610	0
51-6062	GA	28600	0	18060	0	28430	0	39270	0
51-6063	GA	29080	0	20690	0	28350	0	38410	0
51-6064	GA	28440	0	21050	0	28040	0	37430	0
51-6091	GA	32470	0	22710	0	32670	0	41520	0
51-6092	GA	35960	0	21280	0	33070	0	55150	0
51-6093	GA	31430	0	17090	0	27020	0	56000	0
51-6099	GA	30630	0	24830	0	29810	0	38230	0
51-7011	GA	31460	0	18740	0	31140	0	44200	0
51-7021	GA	28820	0	19580	0	26460	0	42020	0
51-7031	GA	39210	0	18590	0	35490	0	69940	0
51-7041	GA	28530	0	17600	0	28010	0	39680	0
51-7042	GA	27260	0	17590	0	26600	0	38540	0
51-7099	GA	38520	0	18580	0	41010	0	50130	0
51-8012	GA	79020	0	56670	0	81900	0	96880	0
51-8013	GA	72450	0	57070	0	72660	0	92360	0
51-8021	GA	53540	0	30660	0	54640	0	75340	0
51-8031	GA	37350	0	25580	0	36030	0	51770	0
51-8091	GA	55010	0	36710	0	52440	0	76730	0
51-8092	GA	51200	0	33040	0	52650	0	72080	0
51-8093	GA	55760	0	35740	0	52860	0	79360	0
51-8099	GA	42490	0	25950	0	38760	0	61940	0
51-9011	GA	44420	0	29600	0	43150	0	61470	0
51-9012	GA	45160	0	22140	0	43730	0	72470	0
51-9021	GA	32270	0	21900	0	30540	0	46630	0
51-9022	GA	26470	0	19410	0	24550	0	37830	0
51-9023	GA	36150	0	22710	0	35230	0	50670	0
51-9031	GA	29360	0	16980	0	25250	0	53070	0
51-9032	GA	30720	0	20240	0	28870	0	46380	0
51-9041	GA	34960	0	20430	0	33330	0	54530	0
51-9051	GA	35780	0	23640	0	34060	0	50010	0
51-9061	GA	35100	0	20130	0	31990	0	56610	0
51-9071	GA	40800	0	20680	0	38340	0	61930	0
51-9081	GA	36350	0	22150	0	33390	0	58830	0
51-9082	GA	40990	0	21440	0	37620	0	61940	0
51-9083	GA	33940	0	18920	0	29550	0	57650	0
51-9111	GA	28310	0	17400	0	25330	0	44650	0
51-9121	GA	31550	0	20780	0	29080	0	46760	0
51-9122	GA	45220	0	27320	0	42990	0	70910	0
51-9123	GA	34660	0	18030	0	29450	0	60680	0
51-9151	GA	26190	0	18350	0	23610	0	35280	0
51-9191	GA	30020	0	20760	0	27190	0	45080	0
51-9192	GA	25510	0	17530	0	25180	0	34860	0
51-9193	GA	31390	0	20740	0	27080	0	48640	0
51-9194	GA	29530	0	19940	0	26170	0	46680	0
51-9195	GA	30880	0	20110	0	28420	0	47120	0
51-9196	GA	36220	0	19960	0	35270	0	54950	0
51-9197	GA	37810	0	23220	0	40030	0	47890	0
51-9198	GA	23460	0	16670	0	22120	0	32850	0
51-9199	GA	25020	0	16650	0	22030	0	38470	0
53-1011	GA	50620	0	34850	0	47640	0	71480	0
53-1021	GA	50900	0	28910	0	47680	0	76570	0
53-1031	GA	56760	0	34720	0	54370	0	80430	0
53-2011	GA	100950	0	56420	0	90030	0	165720	0
53-2012	GA	95060	0	40770	0	75190	0	182340	0
53-2021	GA	135530	0	80030	0	138610	0	173970	0
53-3011	GA	25110	0	16860	0	24720	0	31890	0
53-3021	GA	32580	0	21830	0	30890	0	46090	0
53-3022	GA	25820	0	16520	0	24200	0	38640	0
53-3031	GA	27540	0	16540	0	21610	0	49290	0
53-3032	GA	40550	0	20550	0	39630	0	61660	0
53-3033	GA	34230	0	17840	0	29610	0	62840	0
53-3041	GA	22490	0	16610	0	20110	0	33670	0
53-3099	GA	27300	0	16080	0	21320	0	45970	0
53-4011	GA	62960	0	42180	0	62970	0	78680	0
53-4021	GA	61060	0	42030	0	65160	0	77660	0
53-4031	GA	54940	0	24180	0	54920	0	78990	0
53-5021	GA	62300	0	18130	0	56580	0	158690	0
53-6011	GA	37370	0	23620	0	37340	0	50600	0
53-6021	GA	20700	0	16360	0	19400	0	28670	0
53-6031	GA	22630	0	16540	0	20890	0	33480	0
53-6041	GA	36420	0	23930	0	35660	0	49580	0
53-6051	GA	72410	0	39550	0	72660	0	113380	0
53-6061	GA	26660	0	16420	0	20920	0	49370	0
53-6099	GA	29990	0	16780	0	26770	0	55080	0
53-7011	GA	30630	0	18620	0	29280	0	45630	0
53-7021	GA	45080	0	30250	0	44440	0	61690	0
53-7031	GA	47510	0	33630	0	45160	0	62570	0
53-7032	GA	41540	0	29650	0	41690	0	55700	0
53-7051	GA	30810	0	20730	0	29250	0	43580	0
53-7061	GA	21820	0	16370	0	19510	0	30240	0
53-7062	GA	27030	0	17250	0	23840	0	40720	0
53-7063	GA	28660	0	19740	0	27220	0	39900	0
53-7064	GA	22230	0	16420	0	19670	0	32370	0
53-7072	GA	61100	0	34350	0	59670	0	94410	0
53-7081	GA	29460	0	17770	0	28490	0	43260	0
53-7121	GA	47600	0	24530	0	45900	0	74770	0
53-7199	GA	*	0	*	0	*	0	*	0
11-1011	HI	158870	0	65660	0	139200	0	187200	1
11-1021	HI	101630	0	44400	0	85500	0	177730	0
11-1031	HI	59000	0	51920	0	57970	0	67550	0
11-2011	HI	76610	0	46750	0	79560	0	98010	0
11-2021	HI	100730	0	51440	0	87110	0	173900	0
11-2022	HI	80610	0	41020	0	67950	0	128790	0
11-2031	HI	89950	0	50190	0	80620	0	130790	0
11-3011	HI	70500	0	34480	0	64620	0	106810	0
11-3021	HI	106650	0	64670	0	99450	0	155850	0
11-3031	HI	99720	0	51030	0	87870	0	156450	0
