29-1131	0.778333333333	1.0	0.166666666667	0.445	0.111666666667	0.278333333333	10
19-3094	0.111666666667	1.0	0.721666666667	0.555	0.221666666667	0.166666666667	8
19-3092	0.611666666667	1.0	0.5	0.278333333333	0.0	0.388333333333	10
19-3093	0.0	0.945	0.278333333333	0.278333333333	0.278333333333	0.333333333333	10
19-3091	0.278333333333	0.945	0.721666666667	0.445	0.221666666667	0.388333333333	9
41-9091	0.333333333333	0.0	0.221666666667	0.333333333333	1.0	0.611666666667	3
49-9021	1.0	0.611666666667	0.166666666667	0.055	0.333333333333	0.611666666667	11
51-6011	0.888333333333	0.055	0.0	0.055	0.221666666667	0.388333333333	11
49-9011	1.0	0.221666666667	0.0	0.0	0.221666666667	0.278333333333	11
41-2022	0.5	0.055	0.0	0.333333333333	0.945	0.833333333333	2
43-4151	0.333333333333	0.055	0.055	0.5	0.666666666667	1.0	3
23-2091	0.055	0.111666666667	0.221666666667	0.278333333333	0.388333333333	0.888333333333	1
49-9045	1.0	0.388333333333	0.0	0.0	0.111666666667	0.445	11
23-2093	0.5	0.221666666667	0.0	0.166666666667	0.666666666667	1.0	2
37-2021	1.0	0.166666666667	0.055	0.166666666667	0.333333333333	0.5	0
43-4011	0.278333333333	0.111666666667	0.0	0.333333333333	0.721666666667	1.0	2
51-4035	1.0	0.111666666667	0.0	0.0	0.111666666667	0.388333333333	11
43-2021	0.5	0.0	0.055	0.555	0.5	0.945	2
49-3041	1.0	0.5	0.055	0.055	0.166666666667	0.666666666667	0
49-3042	1.0	0.278333333333	0.0	0.0	0.111666666667	0.333333333333	11
49-3043	1.0	0.278333333333	0.0	0.0	0.055	0.278333333333	11
17-2051	0.945	0.833333333333	0.278333333333	0.055	0.278333333333	0.555	11
17-2199	0.833333333333	0.945	0.221666666667	0.055	0.278333333333	0.445	10
53-3011	1.0	0.111666666667	0.055	0.778333333333	0.388333333333	0.333333333333	11
19-2011	0.611666666667	1.0	0.666666666667	0.278333333333	0.111666666667	0.278333333333	9
25-2054	0.111666666667	0.555	0.5	1.0	0.445	0.388333333333	7
19-2012	0.5	1.0	0.388333333333	0.0	0.166666666667	0.333333333333	10
25-2052	0.0	0.333333333333	0.5	1.0	0.166666666667	0.388333333333	6
25-2053	0.221666666667	0.388333333333	0.666666666667	1.0	0.388333333333	0.278333333333	6
51-2093	1.0	0.111666666667	0.055	0.0	0.055	0.278333333333	11
25-2051	0.0	0.278333333333	0.5	1.0	0.111666666667	0.388333333333	6
43-9051	0.833333333333	0.221666666667	0.055	0.055	0.221666666667	0.945	1
17-1012	0.666666666667	0.721666666667	0.888333333333	0.111666666667	0.5	0.221666666667	9
25-1032	0.555	0.778333333333	0.333333333333	0.945	0.278333333333	0.333333333333	8
25-2059	0.5	0.221666666667	0.166666666667	1.0	0.333333333333	0.278333333333	6
51-8093	1.0	0.111666666667	0.0	0.055	0.221666666667	0.555	0
43-5021	1.0	0.0	0.0	0.111666666667	0.333333333333	0.388333333333	11
17-2171	0.721666666667	0.945	0.111666666667	0.0	0.388333333333	0.666666666667	11
51-8091	1.0	0.221666666667	0.0	0.055	0.166666666667	0.445	11
53-6031	1.0	0.221666666667	0.0	0.388333333333	0.221666666667	0.611666666667	0
11-3061	0.278333333333	0.166666666667	0.055	0.278333333333	1.0	0.721666666667	3
45-3021	1.0	0.221666666667	0.111666666667	0.0	0.111666666667	0.111666666667	11
31-2012	0.611666666667	0.166666666667	0.166666666667	1.0	0.166666666667	0.388333333333	6
31-2011	0.555	0.388333333333	0.333333333333	1.0	0.111666666667	0.278333333333	6
11-9151	0.0	0.055	0.278333333333	0.833333333333	0.945	0.388333333333	4
53-2021	0.445	0.221666666667	0.0	0.221666666667	0.888333333333	0.833333333333	3
27-3091	0.055	0.388333333333	0.833333333333	0.721666666667	0.166666666667	0.445	7
39-3011	0.666666666667	0.166666666667	0.0	0.221666666667	0.721666666667	1.0	2
13-2071	0.0	0.221666666667	0.166666666667	0.721666666667	0.721666666667	0.721666666667	3
37-1011	0.666666666667	0.055	0.055	0.278333333333	1.0	0.721666666667	2
37-1012	0.778333333333	0.166666666667	0.055	0.278333333333	1.0	0.666666666667	2
13-2072	0.0	0.278333333333	0.0	0.5	0.833333333333	0.945	3
43-3051	0.111666666667	0.0	0.0	0.166666666667	0.445	1.0	1
13-2082	0.111666666667	0.055	0.0	0.278333333333	0.611666666667	1.0	2
47-4099	0.945	0.221666666667	0.0	0.166666666667	0.166666666667	0.5	0
29-1041	0.666666666667	0.833333333333	0.0	0.721666666667	0.388333333333	0.278333333333	9
49-2092	1.0	0.221666666667	0.0	0.0	0.055	0.388333333333	11
49-2093	1.0	0.333333333333	0.0	0.0	0.166666666667	0.5	0
49-2094	1.0	0.721666666667	0.221666666667	0.0	0.278333333333	0.611666666667	11
49-2095	0.945	0.333333333333	0.055	0.0	0.166666666667	0.445	11
49-2096	1.0	0.666666666667	0.166666666667	0.0	0.166666666667	0.555	11
49-2097	0.888333333333	0.333333333333	0.055	0.166666666667	0.333333333333	0.555	0
49-2098	0.945	0.278333333333	0.0	0.0	0.166666666667	0.445	11
43-5081	0.721666666667	0.055	0.055	0.278333333333	0.611666666667	0.833333333333	1
41-3099	0.221666666667	0.111666666667	0.111666666667	0.388333333333	1.0	0.666666666667	3
19-3041	0.111666666667	1.0	0.721666666667	0.611666666667	0.111666666667	0.278333333333	8
39-9021	0.721666666667	0.111666666667	0.055	1.0	0.221666666667	0.555	3
29-2061	0.666666666667	0.388333333333	0.055	1.0	0.221666666667	0.445	6
47-5011	1.0	0.5	0.0	0.055	0.221666666667	0.555	0
43-5011	0.445	0.111666666667	0.0	0.221666666667	0.778333333333	0.888333333333	2
29-9099	0.445	0.278333333333	0.166666666667	1.0	0.278333333333	0.055	6
53-4013	1.0	0.445	0.0	0.111666666667	0.388333333333	0.555	0
29-9092	0.0	0.888333333333	0.5	0.945	0.221666666667	0.278333333333	7
29-9091	0.721666666667	0.555	0.166666666667	0.945	0.333333333333	0.111666666667	9
19-4061	0.111666666667	0.666666666667	0.221666666667	0.278333333333	0.166666666667	0.888333333333	0
33-2011	1.0	0.221666666667	0.055	0.721666666667	0.445	0.055	11
29-2092	0.5	0.833333333333	0.111666666667	0.833333333333	0.333333333333	0.278333333333	9
51-6031	0.945	0.055	0.111666666667	0.0	0.111666666667	0.5	0
29-2091	0.666666666667	0.611666666667	0.221666666667	1.0	0.166666666667	0.166666666667	8
11-9021	0.778333333333	0.166666666667	0.055	0.166666666667	1.0	0.611666666667	2
29-1011	0.721666666667	0.778333333333	0.166666666667	0.833333333333	0.278333333333	0.166666666667	9
29-2099	0.888333333333	0.666666666667	0.055	0.388333333333	0.278333333333	0.445	11
17-3021	0.945	0.833333333333	0.111666666667	0.055	0.221666666667	0.666666666667	11
51-8092	0.888333333333	0.388333333333	0.0	0.0	0.278333333333	0.888333333333	0
17-3023	0.945	0.778333333333	0.166666666667	0.0	0.278333333333	0.445	11
17-3022	0.833333333333	0.666666666667	0.278333333333	0.0	0.221666666667	0.721666666667	0
17-3025	1.0	0.778333333333	0.111666666667	0.0	0.166666666667	0.721666666667	11
17-3024	1.0	0.721666666667	0.221666666667	0.055	0.055	0.666666666667	11
17-3027	0.833333333333	0.833333333333	0.388333333333	0.0	0.111666666667	0.445	11
17-3026	0.666666666667	0.888333333333	0.111666666667	0.055	0.388333333333	0.666666666667	11
17-3029	0.945	0.888333333333	0.111666666667	0.0	0.278333333333	0.555	11
51-8099	0.833333333333	0.333333333333	0.0	0.055	0.166666666667	0.5	0
49-2022	1.0	0.666666666667	0.055	0.166666666667	0.221666666667	0.611666666667	11
49-2021	1.0	0.221666666667	0.0	0.111666666667	0.166666666667	0.333333333333	11
25-1041	0.611666666667	0.833333333333	0.388333333333	0.945	0.221666666667	0.333333333333	9
25-1042	0.388333333333	0.888333333333	0.445	0.945	0.221666666667	0.221666666667	7
25-1043	0.555	0.833333333333	0.388333333333	0.888333333333	0.221666666667	0.278333333333	9
13-1199	0.388333333333	0.278333333333	0.0	0.055	0.611666666667	1.0	2
13-1051	0.333333333333	0.278333333333	0.0	0.055	0.833333333333	0.833333333333	2
49-9081	0.945	0.221666666667	0.0	0.055	0.221666666667	0.5	0
51-6051	0.833333333333	0.111666666667	0.666666666667	0.055	0.111666666667	0.611666666667	11
51-6052	0.945	0.0	0.5	0.166666666667	0.445	0.221666666667	10
25-1194	0.721666666667	0.278333333333	0.278333333333	1.0	0.388333333333	0.221666666667	6
25-1192	0.111666666667	0.666666666667	0.555	0.945	0.278333333333	0.278333333333	7
25-1193	0.5	0.445	0.5	0.945	0.278333333333	0.278333333333	7
25-1191	0.055	0.166666666667	0.388333333333	0.888333333333	0.333333333333	0.5	4
15-1141	0.388333333333	0.721666666667	0.221666666667	0.221666666667	0.445	1.0	0
51-1011	0.778333333333	0.278333333333	0.0	0.221666666667	1.0	0.666666666667	2
27-2023	0.833333333333	0.111666666667	0.055	0.333333333333	0.833333333333	0.555	1
27-2022	0.778333333333	0.055	0.166666666667	0.833333333333	0.778333333333	0.388333333333	4
49-9064	1.0	0.5	0.055	0.0	0.111666666667	0.611666666667	0
45-2011	0.945	0.5	0.055	0.111666666667	0.388333333333	0.555	0
49-9062	1.0	0.666666666667	0.111666666667	0.055	0.111666666667	0.611666666667	11
49-9063	1.0	0.5	0.611666666667	0.055	0.111666666667	0.5	11
33-3041	1.0	0.055	0.0	0.278333333333	0.388333333333	0.666666666667	0
47-5042	1.0	0.055	0.0	0.0	0.055	0.166666666667	11
47-2141	1.0	0.0	0.111666666667	0.0	0.111666666667	0.278333333333	11
47-2142	1.0	0.221666666667	0.166666666667	0.0	0.166666666667	0.611666666667	0
47-2011	1.0	0.111666666667	0.0	0.0	0.111666666667	0.278333333333	11
47-2022	1.0	0.0	0.166666666667	0.055	0.166666666667	0.166666666667	11
47-2021	1.0	0.555	0.278333333333	0.0	0.055	0.555	11
29-1141	0.445	0.778333333333	0.111666666667	1.0	0.166666666667	0.611666666667	6
35-2015	0.945	0.0	0.166666666667	0.278333333333	0.333333333333	0.778333333333	0
35-2014	0.945	0.055	0.388333333333	0.221666666667	0.5	0.388333333333	1
35-2013	0.611666666667	0.166666666667	0.888333333333	0.278333333333	0.445	0.5	10
35-2012	0.833333333333	0.0	0.278333333333	0.445	0.445	0.778333333333	0
